source_id,target_id,weight,source_book,page,evidence
E43964,E06058,1,船舶电气设备维修指南,33,"其中:转换开关,是用来选择万用表测试功能,一般的数字式万用表具有:测量直流电压(DCV),交流电压(ACV),直流电流(DCA),交流电流(ACA),电阻(Ω),二极管的正向压降(VF),三极管的共发射极电流的放大倍数($h_{FE}$),以及电容等"
E46794,E05794,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",76,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数/期间检查时/运转维护保养基础修理(更换)基准备注电气线路1)电动机绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上按电动机有关标2)控制电路绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上3)橡胶绝缘软线绝缘状况用500$VM\Omega$
E46794,E09001,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",76,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数/期间检查时/运转维护保养基础修理(更换)基准备注电气线路1)电动机绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上按电动机有关标2)控制电路绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上3)橡胶绝缘软线绝缘状况用500$VM\Omega$
E46794,E22465,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",76,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数/期间检查时/运转维护保养基础修理(更换)基准备注电气线路1)电动机绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上按电动机有关标2)控制电路绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上3)橡胶绝缘软线绝缘状况用500$VM\Omega$
E46794,E22466,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",76,维护系统名称被检查元件名称检查项目检查方法(测量仪器名称)周期次数/期间检查时/运转维护保养基础修理(更换)基准备注电气线路1)电动机绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上按电动机有关标2)控制电路绝缘状况用500$VM\Omega$表测量1/年与地线之间绝缘电阻在10$M\Omega$以上3)橡胶绝缘软线绝缘状况用500$VM\Omega$
E44415,E05794,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E44415,E21779,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E46849,E05794,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E46849,E21779,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E46854,E05794,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E46854,E21779,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",86,"故障产生原因排除方法泵不排油或排1.电动机转向接反2.滤油器或吸油管道堵塞3.连接部位有泄漏,空气侵入泵内4.油液粘度过大,温升太高5.零件磨损,间隙增大,泄漏较大6.泵的转速太低7.油箱中油位太低8.溢流阀有故障1.更换接头(线),改变电机转向2.拆洗滤油器及管道或更换油液3.检查,并紧固有关的螺纹连接件或更换密封件,严防空气侵入4.根据温升实际情况,选择适当粘度的油液5.检查有关磨损零件,进行"
E46927,E18460,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46927,E18998,8,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46927,E22754,8,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46927,E22755,8,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46943,E18460,9,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46943,E18998,9,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46943,E22754,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46943,E22755,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E46991,E15248,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",95,"故障原因分析排除故障发出尖叫声1.单向阀通过的最大流量有一定限度,当超过额定流量时,会出现尖叫声1.根据实际需要,更换流量较大的单向阀,或减少实际流量,使其最大值不超过标牌上的规定值2.单向阀与其他元件产生共振时也会产生尖叫声2.适当改变阀的额定压力或调节弹簧,必要时,改变弹簧刚度3.在高压立式油缸中,缺乏卸载装置(卸荷阀)的液控单向阀也会产生噪声3.更换带有卸荷装置的单向阀,补充卸压装置的回路泄"
E46992,E15248,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",95,"故障原因分析排除故障发出尖叫声1.单向阀通过的最大流量有一定限度,当超过额定流量时,会出现尖叫声1.根据实际需要,更换流量较大的单向阀,或减少实际流量,使其最大值不超过标牌上的规定值2.单向阀与其他元件产生共振时也会产生尖叫声2.适当改变阀的额定压力或调节弹簧,必要时,改变弹簧刚度3.在高压立式油缸中,缺乏卸载装置(卸荷阀)的液控单向阀也会产生噪声3.更换带有卸荷装置的单向阀,补充卸压装置的回路泄"
E44081,E06557,2,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
E47012,E06857,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
E47012,E15248,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
E47012,E22882,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
E47012,E22883,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
E44090,E06557,5,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
E44771,E06857,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E08973,234,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E18684,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E18998,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E23265,234,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E23267,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E23275,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E44771,E23279,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E06857,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E08973,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E18684,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E18998,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E23265,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E23267,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E23275,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47148,E23279,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E06857,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E08973,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E18684,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E18998,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E23265,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E23267,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E23275,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
E47157,E23279,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
